,Close,High,Low,Open,Volume
2026-05-05,584.77001953125,585.1300048828125,580.4600219726562,580.8499755859375,3634
2026-05-06,591.7999877929688,591.9500122070312,587.4400024414062,587.97998046875,10626
2026-05-07,597.52001953125,598.4400024414062,593.6500244140625,595.239990234375,1964
2026-05-08,603.6599731445312,603.6599731445312,596.780029296875,597.489990234375,3139
2026-05-11,608.0900268554688,608.3699951171875,604.7100219726562,606.9500122070312,2945
2026-05-12,600.4099731445312,607.5700073242188,599.5499877929688,605.5999755859375,2871
2026-05-13,609.7100219726562,612.4099731445312,606.5999755859375,609.2899780273438,12998
2026-05-14,620.5900268554688,621.4099731445312,613.010009765625,615.6900024414062,5048
2026-05-15,615.1500244140625,616.6300048828125,610.739990234375,615.8099975585938,12791
2026-05-18,607.260009765625,615.1500244140625,607.25,610.1400146484375,6404
2026-05-19,604.9199829101562,609.6799926757812,602.2999877929688,607.7100219726562,5445
2026-05-20,614.9099731445312,615.4199829101562,610.0700073242188,610.27001953125,3111
2026-05-21,614.4600219726562,617.469970703125,609.6400146484375,614.530029296875,4649
2026-05-22,624.260009765625,624.260009765625,619.0,620.8699951171875,3046
2026-05-25,626.9600219726562,628.489990234375,626.6199951171875,627.9199829101562,2875
2026-05-26,629.6400146484375,631.7999877929688,623.6599731445312,625.1699829101562,7853
